Id,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,,resale_price,full_address,X_coordinates,Y_coordinates,Closest_Mrt,Mrt_Distance,Price Index
8245,2023-11,HOUGANG,4 ROOM,10 TO 12,109,Model A,1984,59 years 11 months,,600000,231 HOUGANG ST 21,1.358130597,103.8879,Kovan mrt,0.426590002,180.4
8246,2023-11,HOUGANG,4 ROOM,01 TO 03,109,Model A,1984,60 years 01 month,,516000,239 HOUGANG ST 22,1.355973091,103.8904781,Kovan mrt,0.795063527,180.4
8247,2023-11,HOUGANG,4 ROOM,01 TO 03,102,Model A,2000,75 years 02 months,,550000,373 HOUGANG ST 31,1.362681961,103.8903913,Kovan mrt,0.724652169,180.4
8248,2023-11,HOUGANG,4 ROOM,10 TO 12,92,Model A,2016,91 years 04 months,,645000,376A HOUGANG ST 32,1.363460098,103.8935763,Hougang mrt,0.774110187,180.4
8249,2023-11,HOUGANG,4 ROOM,01 TO 03,100,Model A,1997,72 years 07 months,,512000,569 HOUGANG ST 51,1.377445765,103.888178,Buangkok mrt,0.878257679,180.4
8250,2023-11,HOUGANG,4 ROOM,07 TO 09,99,Model A,1997,72 years 04 months,,535000,575 HOUGANG ST 51,1.377939795,103.8869766,Buangkok mrt,0.928274166,180.4
8251,2023-11,HOUGANG,4 ROOM,01 TO 03,101,Model A,1997,72 years 05 months,,532888,571 HOUGANG ST 51,1.378433438,103.8880231,Buangkok mrt,0.807057079,180.4
8252,2023-11,HOUGANG,4 ROOM,13 TO 15,99,Model A,1997,72 years 06 months,,570000,567 HOUGANG ST 51,1.378491093,103.8890064,Buangkok mrt,0.730413744,180.4
8253,2023-11,HOUGANG,4 ROOM,01 TO 03,100,Model A,1998,73 years 11 months,,480000,925 HOUGANG ST 91,1.376705846,103.8824972,Hougang mrt,1.295053764,180.4
8254,2023-11,HOUGANG,4 ROOM,10 TO 12,100,Model A,1998,74 years 02 months,,558000,927 HOUGANG ST 91,1.376622658,103.8807505,Hougang mrt,1.457581568,180.4
8255,2023-11,HOUGANG,4 ROOM,13 TO 15,93,Model A2,1998,73 years 04 months,,515000,911 HOUGANG ST 91,1.378937489,103.8838571,Buangkok mrt,1.150338473,180.4
8256,2023-11,HOUGANG,4 ROOM,01 TO 03,101,Model A,1999,75 years 01 month,,480000,970 HOUGANG ST 91,1.37878538,103.880486,Buangkok mrt,1.499872642,180.4
8257,2023-11,HOUGANG,4 ROOM,10 TO 12,101,Model A,1999,75 years,,560100,976 HOUGANG ST 91,1.377218862,103.8802818,Hougang mrt,1.535228385,180.4
8258,2023-11,HOUGANG,4 ROOM,01 TO 03,101,Model A,1998,73 years 03 months,,535000,938 HOUGANG ST 92,1.37428772,103.8796786,Hougang mrt,1.466984343,180.4
8259,2023-11,HOUGANG,4 ROOM,01 TO 03,101,Model A,1998,73 years 03 months,,508000,938 HOUGANG ST 92,1.37428772,103.8796786,Hougang mrt,1.466984343,180.4
8260,2023-11,HOUGANG,4 ROOM,13 TO 15,101,Model A,1998,73 years 10 months,,560000,946 HOUGANG ST 92,1.374650613,103.8812229,Hougang mrt,1.317928244,180.4
8261,2023-11,HOUGANG,4 ROOM,01 TO 03,104,Model A,1985,60 years 05 months,,520000,133 LOR AH SOO,1.35076271,103.8875481,Kovan mrt,1.066167841,180.4
8262,2023-11,HOUGANG,4 ROOM,04 TO 06,103,Model A,1984,60 years,,615000,142 LOR AH SOO,1.35302664,103.8828876,Kovan mrt,0.780988908,180.4
8263,2023-11,HOUGANG,4 ROOM,13 TO 15,92,Model A,2015,90 years 07 months,,655000,470B UPP SERANGOON CRES,1.378930838,103.9009883,Buangkok mrt,1.028530504,180.4
8264,2023-11,HOUGANG,4 ROOM,07 TO 09,93,Model A,2015,90 years 07 months,,612000,470C UPP SERANGOON CRES,1.378466901,103.9008042,Buangkok mrt,1.038636942,180.4
8265,2023-11,HOUGANG,4 ROOM,01 TO 03,92,DBSS,2014,89 years 11 months,,625000,475A UPP SERANGOON CRES,1.376298403,103.9002208,Hougang mrt,1.104261815,180.4
8266,2023-11,HOUGANG,4 ROOM,07 TO 09,92,Model A,2015,90 years 07 months,,620000,471B UPP SERANGOON CRES,1.378010013,103.9010708,Buangkok mrt,1.091699296,180.4
8267,2023-11,HOUGANG,4 ROOM,16 TO 18,92,Model A,2018,93 years 04 months,,773888,365A UPP SERANGOON RD,1.3697156,103.8976244,Hougang mrt,0.600710801,180.4
8268,2023-11,HOUGANG,4 ROOM,07 TO 09,92,Model A,2018,93 years 03 months,,675000,365A UPP SERANGOON RD,1.3697156,103.8976244,Hougang mrt,0.600710801,180.4
8269,2023-11,HOUGANG,4 ROOM,13 TO 15,92,Model A,2018,93 years 03 months,,780000,365C UPP SERANGOON RD,1.369284513,103.8971346,Hougang mrt,0.55458282,180.4
8270,2023-11,HOUGANG,4 ROOM,04 TO 06,92,Premium Apartment,2016,91 years 05 months,,620000,477A UPP SERANGOON VIEW,1.378308758,103.903842,Buangkok mrt,1.34054034,180.4
8271,2023-11,HOUGANG,5 ROOM,13 TO 15,110,Improved,2003,78 years 08 months,,602888,980D BUANGKOK CRES,1.380493247,103.8809405,Buangkok mrt,1.393336387,180.4
8272,2023-11,HOUGANG,5 ROOM,01 TO 03,110,Improved,2004,79 years 05 months,,550000,984C BUANGKOK LINK,1.382396321,103.8813857,Buangkok mrt,1.305994876,180.4
8273,2023-11,HOUGANG,5 ROOM,16 TO 18,110,Improved,2004,79 years 05 months,,595000,984B BUANGKOK LINK,1.382095015,103.8806127,Buangkok mrt,1.395360767,180.4
8274,2023-11,HOUGANG,5 ROOM,01 TO 03,138,Model A-Maisonette,1984,59 years 10 months,,900888,238 HOUGANG AVE 1,1.357144094,103.8889701,Kovan mrt,0.583997735,180.4
8275,2023-11,HOUGANG,5 ROOM,07 TO 09,123,Improved,1997,73 years,,685000,166 HOUGANG AVE 1,1.351175669,103.8881953,Kovan mrt,1.049116524,180.4
8276,2023-11,HOUGANG,5 ROOM,04 TO 06,124,Improved,1992,68 years,,665000,363 HOUGANG AVE 5,1.369900384,103.8963935,Hougang mrt,0.4623142,180.4
8277,2023-11,HOUGANG,5 ROOM,01 TO 03,131,Model A,1983,59 years,,652000,302 HOUGANG AVE 5,1.368518245,103.8945839,Hougang mrt,0.32730371,180.4
8278,2023-11,HOUGANG,5 ROOM,01 TO 03,121,Improved,1987,63 years 01 month,,590000,532 HOUGANG AVE 6,1.376068365,103.8911253,Hougang mrt,0.646488673,180.4
8279,2023-11,HOUGANG,5 ROOM,01 TO 03,121,Improved,1987,62 years 10 months,,600000,521 HOUGANG AVE 6,1.373399757,103.8909745,Hougang mrt,0.367948607,180.4
8280,2023-11,HOUGANG,5 ROOM,10 TO 12,120,Improved,1987,62 years 10 months,,648000,643 HOUGANG AVE 8,1.371545526,103.8806199,Hougang mrt,1.302496504,180.4
8281,2023-11,HOUGANG,5 ROOM,07 TO 09,120,Improved,1987,63 years 01 month,,651800,657 HOUGANG AVE 8,1.373850617,103.8818817,Hougang mrt,1.218838768,180.4
8282,2023-11,HOUGANG,5 ROOM,10 TO 12,122,Improved,1986,62 years 02 months,,670000,630 HOUGANG AVE 8,1.370285501,103.8810642,Kovan mrt,1.209972291,180.4
8283,2023-11,HOUGANG,5 ROOM,10 TO 12,122,Improved,1986,61 years 10 months,,660000,610 HOUGANG AVE 8,1.370312635,103.8851256,Hougang mrt,0.794171556,180.4
8284,2023-11,HOUGANG,5 ROOM,07 TO 09,120,Improved,1998,73 years 11 months,,695000,924 HOUGANG AVE 9,1.376295016,103.882146,Hougang mrt,1.304489707,180.4
8285,2023-11,HOUGANG,5 ROOM,10 TO 12,116,Improved,1999,74 years 05 months,,640000,955 HOUGANG AVE 9,1.376155038,103.8781923,Hougang mrt,1.692865748,180.4
8286,2023-11,HOUGANG,5 ROOM,10 TO 12,117,Improved,1997,72 years 07 months,,880000,836 HOUGANG CTRL,1.37008345,103.8907953,Hougang mrt,0.165547257,180.4
8287,2023-11,HOUGANG,5 ROOM,07 TO 09,116,Improved,1999,75 years,,638202,971 HOUGANG ST 91,1.378229936,103.8796963,Buangkok mrt,1.604228283,180.4
8288,2023-11,HOUGANG,5 ROOM,07 TO 09,120,Improved,1998,73 years 06 months,,670888,920 HOUGANG ST 91,1.376822522,103.8840827,Hougang mrt,1.158948374,180.4
8289,2023-11,HOUGANG,5 ROOM,13 TO 15,120,Improved,1998,73 years 04 months,,780000,941 HOUGANG ST 92,1.37356291,103.8791847,Hougang mrt,1.498454253,180.4
8290,2023-11,HOUGANG,5 ROOM,04 TO 06,112,DBSS,2014,90 years,,875000,475B UPP SERANGOON CRES,1.375774046,103.8999657,Hougang mrt,1.047282941,180.4
8291,2023-11,HOUGANG,5 ROOM,04 TO 06,115,Premium Apartment,2016,91 years 05 months,,835000,476B UPP SERANGOON VIEW,1.377328452,103.9042122,Buangkok mrt,1.427780071,180.4
8292,2023-11,HOUGANG,EXECUTIVE,04 TO 06,148,Maisonette,1992,67 years 11 months,,925888,455 HOUGANG AVE 10,1.377482706,103.8954334,Buangkok mrt,0.73626986,180.4
8293,2023-11,HOUGANG,EXECUTIVE,01 TO 03,140,Maisonette,1997,73 years,,820000,578 HOUGANG AVE 4,1.378952702,103.8852643,Buangkok mrt,1.012723818,180.4
8294,2023-11,HOUGANG,EXECUTIVE,04 TO 06,147,Maisonette,1992,67 years 11 months,,960000,834 HOUGANG CTRL,1.369878403,103.8898597,Hougang mrt,0.272040296,180.4
8295,2023-11,HOUGANG,EXECUTIVE,04 TO 06,135,Apartment,1997,72 years 04 months,,960000,853 HOUGANG CTRL,1.369283267,103.8940711,Hougang mrt,0.232513423,180.4
8296,2023-11,HOUGANG,EXECUTIVE,07 TO 09,137,Apartment,1997,72 years 04 months,,920000,853 HOUGANG CTRL,1.369283267,103.8940711,Hougang mrt,0.232513423,180.4
8297,2023-11,HOUGANG,EXECUTIVE,10 TO 12,141,Apartment,1999,75 years 01 month,,1042000,375 HOUGANG ST 31,1.363158279,103.8895552,Kovan mrt,0.668441258,180.4
8298,2023-11,HOUGANG,EXECUTIVE,07 TO 09,141,Apartment,1999,75 years,,960000,375 HOUGANG ST 31,1.363158279,103.8895552,Kovan mrt,0.668441258,180.4
8299,2023-11,HOUGANG,EXECUTIVE,04 TO 06,150,Maisonette,1992,67 years 11 months,,900000,539 HOUGANG ST 52,1.377485081,103.8903821,Buangkok mrt,0.748016407,180.4
8300,2023-11,HOUGANG,EXECUTIVE,13 TO 15,137,Apartment,1999,75 years 01 month,,813000,972 HOUGANG ST 91,1.378220406,103.8794205,Buangkok mrt,1.633092355,180.4
8301,2023-11,HOUGANG,EXECUTIVE,01 TO 03,148,Maisonette,1984,59 years 11 months,,825000,145 LOR AH SOO,1.351492286,103.8832399,Kovan mrt,0.940321753,180.4
8302,2023-11,HOUGANG,EXECUTIVE,10 TO 12,148,Maisonette,1985,60 years 03 months,,895000,141 LOR AH SOO,1.353090143,103.8839606,Kovan mrt,0.755553378,180.4
8303,2023-11,HOUGANG,EXECUTIVE,04 TO 06,150,Apartment,1984,59 years 10 months,,845000,132 LOR AH SOO,1.350852997,103.8863299,Kovan mrt,1.021214572,180.4
8304,2023-12,HOUGANG,4 ROOM,10 TO 12,100,Model A,1998,73 years 05 months,,580000,921 HOUGANG ST 91,1.376398889,103.8841007,Hougang mrt,1.128939161,180.4
8305,2023-12,HOUGANG,2 ROOM,16 TO 18,38,Model A,2019,94 years 11 months,,345000,995B BUANGKOK CRES,1.38636852,103.8828297,Buangkok mrt,1.175200211,180.4
8306,2023-12,HOUGANG,2 ROOM,13 TO 15,47,Model A,2019,95 years,,350000,998A BUANGKOK CRES,1.38375783,103.8801722,Buangkok mrt,1.433150104,180.4
8307,2023-12,HOUGANG,2 ROOM,07 TO 09,47,Model A,2019,94 years 09 months,,330000,995B BUANGKOK CRES,1.38636852,103.8828297,Buangkok mrt,1.175200211,180.4
8308,2023-12,HOUGANG,2 ROOM,13 TO 15,47,Model A,2019,94 years 07 months,,363888,992A BUANGKOK LINK,1.383450632,103.8819827,Buangkok mrt,1.231941703,180.4
